date,regime,p_high
2018-07-11,0,0.0038515787626603824
2018-07-12,0,0.034703978353178254
2018-07-13,0,0.09660660725735978
2018-07-16,0,0.061654585061947494
2018-07-17,0,0.026319749673521967
2018-07-18,0,0.00392629961934868
2018-07-19,0,0.0013397881236827368
2018-07-20,0,0.00102234129286907
2018-07-23,0,0.002559832457466266
2018-07-24,0,0.002731378341845024
2018-07-25,0,0.0014395031726999754
2018-07-26,0,0.00037290767315752886
2018-07-27,0,0.0004961810441514398
2018-07-30,0,0.0008005522562563832
2018-07-31,0,0.001604644497506388
2018-08-01,0,0.001577396608582074
2018-08-02,0,0.0005641974616307993
2018-08-03,0,0.0001152222728543746
2018-08-06,0,5.8205223897332914e-05
2018-08-07,0,6.410083398052387e-05
2018-08-08,0,6.773793843583252e-05
2018-08-09,0,8.874003842723861e-05
2018-08-10,0,0.0004554667860827205
2018-08-13,0,0.0003197947456123901
2018-08-14,0,0.00035326394707619994
2018-08-15,0,0.00041418970710939033
2018-08-16,0,0.0001332716279656411
2018-08-17,0,8.224528762567258e-05
2018-08-20,0,0.00010774398020653352
2018-08-21,0,0.0001839388102626309
2018-08-22,0,6.12678598397403e-05
2018-08-23,0,5.563721383053226e-05
2018-08-24,0,6.52040753729949e-05
2018-08-27,0,0.00012010602340232126
2018-08-28,0,6.1010379696559533e-05
2018-08-29,0,6.197896207045849e-05
2018-08-30,0,8.186079127826518e-05
2018-08-31,0,0.00016267581363770998
2018-09-04,0,0.00015109743589069753
2018-09-05,0,0.00018782657578066353
2018-09-06,0,0.00011153123375556909
2018-09-07,0,9.093218863564025e-05
2018-09-10,0,9.819340524049626e-05
2018-09-11,0,5.493573399251024e-05
2018-09-12,0,0.00017276311207906783
2018-09-13,0,0.00046319423190184137
2018-09-14,0,7.342039213630097e-05
2018-09-17,0,0.00010490008237586572
2018-09-18,0,6.794486099737596e-05
2018-09-19,0,0.000279363249156576
2018-09-20,0,0.00015195820889921108
2018-09-21,0,0.0002077133112755618
2018-09-24,0,0.000212676203417381
2018-09-25,0,0.00015607578033314607
2018-09-26,0,0.0003736498243442187
2018-09-27,0,0.0007499370640476175
2018-09-28,0,0.00035186119679464175
2018-10-01,0,0.0013395830847083817
2018-10-02,0,0.006339960184195932
2018-10-03,0,0.037568649120941086
2018-10-04,0,0.15233071074205276
2018-10-05,0,0.21295902094885522
2018-10-08,0,0.3722668350042453
2018-10-09,1,0.5052916365716851
2018-10-10,1,0.9123146251959534
2018-10-11,1,0.9998301249282673
2018-10-12,1,0.999999398722625
2018-10-15,1,0.9999425810781218
2018-10-16,1,0.9980485521279487
2018-10-17,1,0.9988062663173938
2018-10-18,1,0.9995991481633361
2018-10-19,1,0.999023519213441
2018-10-22,1,0.9981913983861699
2018-10-23,1,0.9995465753122584
2018-10-24,1,0.9998029228172192
2018-10-25,1,0.9995129000276496
2018-10-26,1,0.999969204930127
2018-10-29,1,0.9998686562865086
2018-10-30,1,0.9977067370003952
2018-10-31,1,0.9822401568202646
2018-11-01,1,0.9601931547960071
2018-11-02,1,0.9304762717149223
2018-11-05,1,0.8432980880193365
2018-11-06,1,0.8471286454012402
2018-11-07,1,0.8727056927941821
2018-11-08,1,0.8852233669597007
2018-11-09,1,0.9219201413704707
2018-11-12,1,0.9722676515632931
2018-11-13,1,0.9829487904392716
2018-11-14,1,0.9964007232173785
2018-11-15,1,0.9972389956182779
2018-11-16,1,0.9870995754663162
2018-11-19,1,0.9791095639229089
2018-11-20,1,0.969101982057333
2018-11-21,1,0.5790891693006678
2018-11-23,0,0.22250473632400927
2018-11-26,0,0.17182508425709583
2018-11-27,0,0.14821666282560297
2018-11-28,0,0.1557022560668677
2018-11-29,0,0.1664928559363415
2018-11-30,0,0.21304117473277007
2018-12-03,0,0.4345591176122625
2018-12-04,1,0.9797917732324488
2018-12-06,1,0.9999529043948805
2018-12-07,1,0.9999989469258564
